,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1091,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1092,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1093,1,Brasil,1572,Mil pessoas,106263,1,Brasil,202001,1º trimestre 2020,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1094,1,Brasil,2,%,0.2,1,Brasil,202001,1º trimestre 2020,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1095,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1096,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1097,1,Brasil,1572,Mil pessoas,93115,1,Brasil,202001,1º trimestre 2020,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1098,1,Brasil,2,%,0.2,1,Brasil,202001,1º trimestre 2020,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1099,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1100,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1101,1,Brasil,1572,Mil pessoas,13148,1,Brasil,202001,1º trimestre 2020,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1102,1,Brasil,2,%,1.0,1,Brasil,202001,1º trimestre 2020,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1103,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1104,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1105,1,Brasil,1572,Mil pessoas,63164,1,Brasil,202001,1º trimestre 2020,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1106,1,Brasil,2,%,0.3,1,Brasil,202001,1º trimestre 2020,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1107,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1108,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1109,1,Brasil,2,%,62.7,1,Brasil,202001,1º trimestre 2020,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1110,1,Brasil,2,%,0.2,1,Brasil,202001,1º trimestre 2020,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1111,1,Brasil,2,%,55.0,1,Brasil,202001,1º trimestre 2020,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1112,1,Brasil,2,%,0.2,1,Brasil,202001,1º trimestre 2020,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1113,1,Brasil,2,%,7.8,1,Brasil,202001,1º trimestre 2020,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1114,1,Brasil,2,%,1.0,1,Brasil,202001,1º trimestre 2020,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1115,1,Brasil,2,%,12.4,1,Brasil,202001,1º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1116,1,Brasil,2,%,1.0,1,Brasil,202001,1º trimestre 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1117,1,Brasil,2,%,39.5,1,Brasil,202001,1º trimestre 2020,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1118,1,Brasil,2,%,0.5,1,Brasil,202001,1º trimestre 2020,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1119,1,Brasil,1572,Mil pessoas,36783,1,Brasil,202001,1º trimestre 2020,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1120,1,Brasil,2,%,0.5,1,Brasil,202001,1º trimestre 2020,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1121,1,Brasil,2,%,100.0,1,Brasil,202001,1º trimestre 2020,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1122,1,Brasil,2,%,-,1,Brasil,202001,1º trimestre 2020,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1123,1,Brasil,1572,Mil pessoas,169852,1,Brasil,202002,2º trimestre 2020,1641,Pessoas de 14 anos ou mais de idade,6794,Total
1124,1,Brasil,2,%,0.0,1,Brasil,202002,2º trimestre 2020,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
1125,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1126,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1127,1,Brasil,1572,Mil pessoas,97279,1,Brasil,202002,2º trimestre 2020,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1128,1,Brasil,2,%,0.3,1,Brasil,202002,2º trimestre 2020,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1129,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1130,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1131,1,Brasil,1572,Mil pessoas,84051,1,Brasil,202002,2º trimestre 2020,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1132,1,Brasil,2,%,0.3,1,Brasil,202002,2º trimestre 2020,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1133,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1134,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1135,1,Brasil,1572,Mil pessoas,13228,1,Brasil,202002,2º trimestre 2020,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1136,1,Brasil,2,%,1.4,1,Brasil,202002,2º trimestre 2020,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1137,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1138,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1139,1,Brasil,1572,Mil pessoas,72573,1,Brasil,202002,2º trimestre 2020,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1140,1,Brasil,2,%,0.4,1,Brasil,202002,2º trimestre 2020,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1141,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1142,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1143,1,Brasil,2,%,57.3,1,Brasil,202002,2º trimestre 2020,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1144,1,Brasil,2,%,0.3,1,Brasil,202002,2º trimestre 2020,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1145,1,Brasil,2,%,49.5,1,Brasil,202002,2º trimestre 2020,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1146,1,Brasil,2,%,0.3,1,Brasil,202002,2º trimestre 2020,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1147,1,Brasil,2,%,7.8,1,Brasil,202002,2º trimestre 2020,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1148,1,Brasil,2,%,1.4,1,Brasil,202002,2º trimestre 2020,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1149,1,Brasil,2,%,13.6,1,Brasil,202002,2º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1150,1,Brasil,2,%,1.4,1,Brasil,202002,2º trimestre 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1151,1,Brasil,2,%,36.5,1,Brasil,202002,2º trimestre 2020,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1152,1,Brasil,2,%,0.7,1,Brasil,202002,2º trimestre 2020,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1153,1,Brasil,1572,Mil pessoas,30700,1,Brasil,202002,2º trimestre 2020,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1154,1,Brasil,2,%,0.8,1,Brasil,202002,2º trimestre 2020,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1155,1,Brasil,2,%,100.0,1,Brasil,202002,2º trimestre 2020,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1156,1,Brasil,2,%,-,1,Brasil,202002,2º trimestre 2020,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1157,1,Brasil,1572,Mil pessoas,170270,1,Brasil,202003,3º trimestre 2020,1641,Pessoas de 14 anos ou mais de idade,6794,Total
1158,1,Brasil,2,%,0.0,1,Brasil,202003,3º trimestre 2020,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
1159,1,Brasil,2,%,100.0,1,Brasil,202003,3º trimestre 2020,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1160,1,Brasil,2,%,-,1,Brasil,202003,3º trimestre 2020,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1161,1,Brasil,1572,Mil pessoas,98037,1,Brasil,202003,3º trimestre 2020,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1162,1,Brasil,2,%,0.2,1,Brasil,202003,3º trimestre 2020,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1163,1,Brasil,2,%,100.0,1,Brasil,202003,3º trimestre 2020,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1164,1,Brasil,2,%,-,1,Brasil,202003,3º trimestre 2020,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1165,1,Brasil,1572,Mil pessoas,83439,1,Brasil,202003,3º trimestre 2020,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1166,1,Brasil,2,%,0.3,1,Brasil,202003,3º trimestre 2020,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1167,1,Brasil,2,%,100.0,1,Brasil,202003,3º trimestre 2020,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1168,1,Brasil,2,%,-,1,Brasil,202003,3º trimestre 2020,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1169,1,Brasil,1572,Mil pessoas,14598,1,Brasil,202003,3º trimestre 2020,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1170,1,Brasil,2,%,1.2,1,Brasil,202003,3º trimestre 2020,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1171,1,Brasil,2,%,100.0,1,Brasil,202003,3º trimestre 2020,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1172,1,Brasil,2,%,-,1,Brasil,202003,3º trimestre 2020,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1173,1,Brasil,1572,Mil pessoas,72234,1,Brasil,202003,3º trimestre 2020,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1174,1,Brasil,2,%,0.3,1,Brasil,202003,3º trimestre 2020,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1175,1,Brasil,2,%,100.0,1,Brasil,202003,3º trimestre 2020,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1176,1,Brasil,2,%,-,1,Brasil,202003,3º trimestre 2020,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1177,1,Brasil,2,%,57.6,1,Brasil,202003,3º trimestre 2020,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1178,1,Brasil,2,%,0.2,1,Brasil,202003,3º trimestre 2020,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1179,1,Brasil,2,%,49.0,1,Brasil,202003,3º trimestre 2020,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
